original_product_id,class_name,return_reason_text,article_type,product_id,image_filename
1084,Dresses,"It just didn't work for me. i don't know if it is my fair complexion and untanned legs, but this dress was a strike out. the orange floral design and beading is beautiful and the fitting i would say is pretty tts. for reference, i am 5'7"" and 145lbs with 36"" 30"" 40"" measurements and i purchased a medium. the chest and arms were not too tight like other reviews stated. the length is about the length in the picture and a lot of fabric to make it very flowy. overall, very good quality and beautiful",Dresses,27225,27225.jpg
1070,Pants,"I was very excited to receive these pants and wished they had worked out as the fabric is structured and yet comfortable. however, while stretchy they looked very tight on the thigh and yet were too big in the waist. i will acknowledge i'm a runner with somewhat muscular legs, but was hopeful these pants wouldn't cling to them. for reference, i'm 125 lbs and usually wear a size 25-26 in pants.",Trousers,15680,15680.jpg
1100,Dresses,"So disappointed in the abundance of polyester fabrics that retailer carries these days. especially at this price point. the pattern and style of this dress is beautiful, but i will never spend two hundred dollars (or even half that) on a poly dress. please add more linen, cotton, and silk!",Dresses,58493,58493.jpg
1078,Dresses,"After reading the glowing reviews i was excited to buy this on sale. i'm tall and lean, but found the dress looked slightly awkward and off on me compared to the model pictures. firstly, the top has a strange transition to the skirt, with extra fabric you have to either blouse over the skirt or bunch together. if you blouse it and lay flat, it invariably gets bunched as you wear it. this bunching changes the aesthetics of the color blocks, creating less clean lines. i also found the blue, black",Dresses,6868,6868.jpg
1078,Dresses,"After reading the reviews, i had high hopes for this dress but was disappointed that it wasn't flattering on me. 
i'm 5'4"", 126 pounds and generally wear a size small, but the small of this dress looked more like a maternity outfit on me. it squeezed the bust a bit too much, and left open some of the areas just under the arms that could probably have used a teensy bit more coverage to be truly flattering.",Dresses,59970,59970.jpg
1078,Dresses,I was disappointed with the style and quality of this dress. it poofs out funny in the waste and it just looks very unflattering. i'm sending it back.,Dresses,48464,48464.jpg
1097,Dresses,"I had high hopes for this tunic for an upcoming ny trip - to look stylish and beat the heat. it is huge. the tunic swallowed my whole. it came down nearly to my knees (i'm 5' 6) and it was gigantic - shapeless and did not look stylish at all. on the model it looks like it hits mid-thigh. i am a size 10 - and the l was like a giant trash bag on me. if i had time, i would try the medium,...",Dresses,58493,58493.jpg
1075,Dresses,"Beautiful dress, but has an unflattering fit. i purchased an xs and it's past my knees and the bottom of the dress is so heavy! would be a perfect maternity dress though!",Dresses,39723,39723.jpg
1094,Dresses,"Beautiful shape and colors but the fabric felt heavier than i imagined. sort of like heavy drapes. also, the length (as others mentioned) was too long. i am not normally a petite but the regular was too long. unfortunately, it has to go back.",Dresses,48480,48480.jpg
1079,Dresses,"Alas, i so wanted to love this. the photos of the models wearing it look gorgeous -- flowy, drapey, ultimate grecian goddess. but it just doesn't work unless you're super-skinny. too much material. almost bulky; strange looking. the print is so beautiful -- i love the pink floral, and i love the whole idea of the dress. but it just doesn't work. have to send it back. 

(i'm 5'6"", 135 pounds, 38-30-38, and i ordered a 10.)",Dresses,8486,8486.jpg
1075,Dresses,"This ran a bit small; i'm normally a 2, this was a 4 and 'just' fit. the pattern was very 'digi,' the length was shorter than i hoped (i'm 5'1""), and the fabric, while structured, was just cheap and acrylic-feeling. pass.",Dresses,43512,43512.jpg
1075,Dresses,"This could seriously fit a large and it's an xs. so frustrating!! this is the fourth retailer dress that is ordered that is just enormous. i get the whole ""loose fit"" style, but seriously??? you've taken it to a whole new level, retailer!!! another trip to the store to return another item. a complete waste of my time. ugh.",Dresses,58520,58520.jpg
961,Jackets,The color is completely off! i loved the way this vest looks in the picture! i was excited to have that vest but unfortunately what i received in the mail was a huge disappointment. it came wrinkled and the brown is not as rich as it is in the picture. very pale. horrible.,Jackets,19338,19338.jpg
1078,Dresses,"I normally wear a medium in retailer dresses, but ordered a small due to the reviews that stated how large this dress is. they weren't exaggerating!!!! the small was way too big for me, and the xxs and xs are already sold out. beware that you will have to size down at least 2 sizes to make the dress fit similar to the model pictured. it is going back for me!",Dresses,44682,44682.jpg
1078,Dresses,"This dress really was huge, and not at all flattering. i don't know how they got it to look good on the model in the picture. material was nice and soft, but i really don't see how anyone could look good in this, no matter what your body shape is.",Dresses,25908,25908.jpg
1078,Dresses,This is one of those dresses that looks so cute on the model but doesn't look anything like that in reality. it has no shape and it fits weirdly all over. i am normally a m and i ordered the s and it is massive.,Dresses,51447,51447.jpg
1083,Dresses,"When i wore this the two times i did, i got a ton of compliments. it runs small, and is a bit tight when sized correctly but its really stunning. after the second wear, the fabric under the arms frayed and its now unwearable. i have to return it and am so disappointed. sadly, i would not recommend buying it for that reason.",Dresses,8486,8486.jpg
